f_3pva18m,mes_solicitud,edad,suma_saldo_vencido_open,suma_saldo_actual_open,razon_monto_apagar_saldo_actual_open,razon_monto_apagar_limite_credito_open,razon_monto_apagar_saldo_vencido_open,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_open,razon_saldo_vencido_saldo_actual_open,suma_ponderada_pagos_12m_open,suma_ponderada_pagos_18m_open,suma_ponderada_pagos_24m_open,r_sumapd_sumcl_open,r_sumcb_sumcl_open,r_sumhhda_sumhc_open,utilizacion_maximo_limite_open,utilizacion_open,max_antiguedad_cuenta_meses_open,min_antiguedad_cuenta_meses_open,promedio_antiguedad_cuenta_meses_open,max_mop_tc_ult_12m_open,max_mop_tc_ult_18m_open,max_mop_tc_ult_24m_open,num_ctas_antig_12m_open,num_ctas_antig_18m_open,num_ctas_antig_24m_open,suma_saldo_vencido_ban_all,suma_saldo_actual_ban_all,razon_monto_apagar_saldo_actual_ban_all,razon_monto_apagar_limite_credito_ban_all,razon_monto_apagar_saldo_vencido_ban_all,razon_maximo_saldo_maxima_mora_maximo_credito_masalto_ban_all,razon_saldo_vencido_saldo_actual_ban_all,suma_ponderada_pagos_12m_ban_all,suma_ponderada_pagos_18m_ban_all,suma_ponderada_pagos_24m_ban_all,r_sumapd_sumcl_ban_all,r_sumcb_sumcl_ban_all,r_sumhhda_sumhc_ban_all,utilizacion_maximo_limite_ban_all,utilizacion_ban_all,max_antiguedad_cuenta_meses_ban_all,min_antiguedad_cuenta_meses_ban_all,promedio_antiguedad_cuenta_meses_ban_all,max_mop_tc_ult_12m_ban_all,max_mop_tc_ult_18m_ban_all,max_mop_tc_ult_24m_ban_all,num_ctas_antig_12m_ban_all,num_ctas_antig_18m_ban_all,num_ctas_antig_24m_ban_all,n_cons6meses_all,n_cons9meses_all,n_cons12meses_all
0,201809,30.0,0.0,64463.77183,0.007486598,0.009773515,,0.010954738,0.0,0.520903405,0.453886038,0.405794368,0.0,1.30546811,0.01084108,1.0,1.30546811,61.27868852,3.409836066,32.3442623,1.0,1.0,1.0,1.0,1.0,1.0,0.0,724.9896414,,,,0.0,0.0,0.523995542,0.523995542,0.523995542,0.0,0.848461538,0.0,0.595384615,0.848461538,3.409836066,3.409836066,3.409836066,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
1,201809,35.0,1566.013858,688245.7888,0.020617488,0.024029049,9.061158236,0.001022787,0.00227537,0.56528431,0.480892354,0.438689657,0.002651874,1.165469264,0.000602,1.0,1.165469264,67.7704918,1.180327869,31.00655738,2.0,2.0,2.0,3.0,3.0,4.0,0.0,98023.87402,0.01770409,0.006481289,,0.0,0.0,0.59707504,0.533778556,0.488366214,0.0,0.366089912,0.0,1.02500764,0.366089912,74.62295082,6.032786885,35.18735363,1.0,1.0,1.0,3.0,4.0,5.0,21.0,30.0,36.0
0,201809,43.0,0.0,3546.449856,0.102473988,0.006147018,,,0.0,0.546426061,0.460263245,0.404435129,0.0,0.05998613,,0.376443636,0.05998613,150.3934426,4.918032787,56.08196721,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3546.449856,0.102473988,0.005324363,,,0.0,0.555150939,0.467806707,0.424932081,0.0,0.051958193,,0.502901818,0.051958193,150.3934426,4.918032787,71.23934426,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0
0,201808,45.0,0.0,5.129974636,0.0,0.0,,0.0,0.0,0.456435465,0.456435465,0.456435465,0.0,0.000942,0.0,0.036413374,0.000942,1.93442623,1.93442623,1.93442623,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.129974636,0.0,0.0,,0.0,0.0,0.456435465,0.456435465,0.456435465,0.0,0.000942,0.0,0.036413374,0.000942,1.93442623,1.93442623,1.93442623,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0
0,201808,34.0,0.0,13755.96437,0.040019205,0.165049505,,0.0,0.0,0.507460284,0.427314429,0.376384125,0.0,4.124257426,0.0,8.272727273,4.124257426,118.1967213,25.60655738,70.89617486,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1631.1988,0.065796133,0.007765459,,0.0,0.0,0.583600524,0.504778323,0.448920573,0.0,0.118023034,0.0,0.60845,0.118023034,118.1967213,1.245901639,41.97189696,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,6.0
0,201809,41.0,0.0,38559.57209,0.007770064,0.007239751,,0.0,0.0,0.502902718,0.461154656,0.435471261,0.0,0.931749149,0.0,1.0,0.931749149,70.62295082,0.62295082,23.98360656,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,,0.0,,0.0,,0.45676114,0.448250394,0.448250394,0.0,0.0,0.0,1.0,0.0,24.59016393,0.62295082,9.683060109,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0
0,201809,26.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.409836066,7.409836066,7.409836066,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.409836066,7.409836066,7.409836066,0.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,6.0
0,201809,29.0,0.0,12920.25279,0.046259143,0.045199072,,0.064330581,0.0,0.555358218,0.462497902,0.414469694,0.0,0.977084083,0.02826751,0.629747328,0.977084083,33.83606557,17.47540984,27.24590164,2.0,2.0,2.0,0.0,1.0,1.0,0.0,11141.65084,0.034604114,0.028799373,,0.064330581,0.0,0.612359474,0.526467566,0.474535262,0.0,0.832252846,0.030229165,0.629747328,0.832252846,31.3442623,11.67213115,20.16393443,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
0,201809,27.0,0.0,85.51934154,1.0,0.26,,,0.0,0.616344292,0.616344292,0.616344292,0.0,0.26,,0.992,0.26,38.19672131,38.19672131,38.19672131,1.0,1.0,1.0,0.0,0.0,0.0,0.0,85.51934154,1.0,0.086666667,,0.0,0.0,0.681496661,0.588874705,0.571699983,0.0,0.086666667,0.0,0.992,0.086666667,38.19672131,20.8852459,29.90163934,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0,201808,47.0,0.0,1523.717649,0.049000435,0.005708861,,0.0,0.0,0.471458842,0.409448183,0.366285151,0.0,0.116506329,0.0,0.378351351,0.116506329,217.4754098,3.245901639,114.6803279,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1523.717649,0.049000435,0.015033333,,0.0,0.0,0.30429031,0.30429031,0.30429031,0.0,0.3068,0.0,0.3975,0.3068,3.245901639,3.245901639,3.245901639,0.0,0.0,0.0,1.0,1.0,1.0,8.0,9.0,10.0
0,201808,43.0,0.0,21243.71035,0.034944712,0.016466496,,0.111542909,0.0,0.545915405,0.469539122,0.42062494,0.0,0.471215672,0.029725429,1.004945946,0.471215672,152.1967213,10.29508197,54.69320843,4.0,4.0,4.0,1.0,1.0,2.0,0.0,19070.12959,0.021268676,0.007140387,,0.111542909,0.0,0.577917896,0.491237068,0.435335332,0.0,0.335723149,0.03059734,1.004945946,0.335723149,152.1967213,22.26229508,65.77985948,4.0,4.0,4.0,0.0,0.0,1.0,2.0,3.0,3.0
0,201808,28.0,0.0,6882.079332,0.065267953,0.026429494,,0.0,0.0,0.50581507,0.439063841,0.394319092,0.0,0.404938296,0.0,1.0,0.404938296,65.1147541,1.213114754,33.12021858,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3279.734486,0.041358491,0.036549578,,0.0,0.0,0.501850408,0.423952812,0.381169124,0.0,0.8837261,0.0,1.017741218,0.8837261,38.72131148,38.72131148,38.72131148,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0
1,201808,34.0,0.0,1176.812521,0.042052145,0.031578947,,0.644663788,0.0,0.60263565,0.525600985,0.489102023,0.0,0.750947368,0.249850568,0.589454545,0.750947368,70.45901639,5.770491803,27.21967213,1.0,1.0,1.0,2.0,3.0,3.0,0.0,1176.812521,0.042052145,0.021428571,,0.0,0.0,0.534351585,0.490967741,0.490967741,0.0,0.509571429,0.0,0.589454545,0.509571429,14.26229508,5.31147541,8.885245902,1.0,1.0,1.0,2.0,3.0,3.0,10.0,12.0,14.0
1,201808,23.0,0.0,5867.071902,0.023645514,0.010936423,,0.0,0.0,0.570871136,0.547842455,0.547842455,0.0,0.462515767,0.0,1.0,0.462515767,13.47540984,2.918032787,6.797814208,1.0,1.0,1.0,2.0,3.0,3.0,0.0,3106.989605,0.019113353,0.009756362,,,0.0,0.58954426,0.555485188,0.555485188,0.0,0.510447438,,1.03843451,0.510447438,13.47540984,2.918032787,8.196721311,1.0,1.0,1.0,1.0,2.0,2.0,9.0,9.0,9.0
0,201809,28.0,0.0,8264.910044,0.087771674,0.084812585,,0.001747956,0.0,0.500957322,0.461076105,0.426694029,0.0,0.966286517,0.000876,1.001977401,0.966286517,41.83606557,7.180327869,19.57377049,1.0,2.0,2.0,2.0,3.0,3.0,0.0,5879.890325,0.060483984,0.048693694,,0.0,0.0,0.498316965,0.451257169,0.413136539,0.0,0.805067568,0.0,1.001977401,0.805067568,41.83606557,12.59016393,27.21311475,1.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0
1,201809,56.0,0.0,133027.6942,0.009790607,0.008984554,,0.000169,0.0,0.536094528,0.449241696,0.399294979,0.0,0.91767083,0.000145,1.0,0.91767083,139.8360656,3.114754098,76.74590164,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10284.1603,0.0,0.0,,0.001084982,0.0,0.491164539,0.429601969,0.398714312,0.0,0.106585034,0.000368,0.90024031,0.106585034,99.96721311,28.68852459,62.86557377,1.0,1.0,1.0,0.0,0.0,0.0,6.0,7.0,7.0
0,201809,53.0,0.0,899.896845,0.049051787,0.000591,,0.005540661,0.0,0.526556698,0.442539674,0.388940473,0.0,0.012047372,0.0047266,0.131879788,0.012047372,328.9180328,2.983606557,125.1737705,1.0,1.0,1.0,1.0,1.0,1.0,0.0,899.896845,0.049051787,0.00022,,0.0,0.0,0.524946998,0.494567966,0.40295856,0.0,0.004494714,0.0,0.131879788,0.004494714,328.9180328,2.885245902,153.3060109,1.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,6.0
0,201809,33.0,0.0,29493.51352,0.024009777,0.008489308,,0.0,0.0,0.510097426,0.446399504,0.413495627,0.0,0.353577118,0.0,1.0,0.353577118,78.0,6.62295082,37.34972678,2.0,2.0,2.0,2.0,3.0,4.0,0.0,8534.293275,0.024381815,0.003374868,,0.000268,0.0,0.496301877,0.435784307,0.422356847,0.0,0.138417426,9.5e-05,0.563232877,0.138417426,52.75409836,6.62295082,32.49836066,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0
0,201809,39.0,0.0,0.0,,0.0,,,,0.445384298,0.390970058,0.351848422,0.0,0.0,,0.0,0.0,61.67213115,17.50819672,39.59016393,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,17.50819672,17.50819672,17.50819672,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0
0,201809,60.0,0.0,1506.525663,0.0,0.0,,,0.0,0.568335396,0.50410418,0.468771528,0.0,0.049349462,,0.430317181,0.049349462,169.5737705,16.98360656,110.0546448,2.0,2.0,2.0,0.0,1.0,1.0,0.0,980.169001,0.0,0.0,,,0.0,0.551116445,0.519488167,0.519488167,0.0,0.025521368,,0.430317181,0.025521368,143.6065574,16.98360656,98.55737705,1.0,1.0,1.0,0.0,1.0,1.0,4.0,6.0,6.0
0,201809,46.0,7818.86655,20798.72008,0.394371977,0.188703325,1.049056445,0.014575512,0.375930178,0.577564809,0.49997338,0.458313062,0.179879096,0.478490706,0.006342843,1.152618182,0.478490706,240.0,1.540983607,41.42440801,1.0,1.0,1.0,4.0,5.0,5.0,7818.86655,13474.04121,0.601473902,0.284044432,1.036503705,0.0,0.580291126,0.619144199,0.535295413,0.477608818,0.274040923,0.472247309,0.0,0.709090909,0.472247309,38.52459016,1.540983607,17.6440281,1.0,1.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0
0,201808,49.0,0.0,987.4046443,0.045408847,0.00271,,,0.0,0.501850408,0.423952812,0.377555961,0.0,0.05968,,0.342775,0.05968,253.5409836,151.8360656,202.6885246,1.0,1.0,1.0,0.0,0.0,0.0,0.0,987.4046443,0.045408847,0.00271,,,0.0,0.501850408,0.423952812,0.377555961,0.0,0.05968,,0.342775,0.05968,253.5409836,151.8360656,202.6885246,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0
0,201808,53.0,0.0,12998.38521,0.019929541,0.004637467,,0.0,0.0,0.499416079,0.434658383,0.393427788,0.0,0.232693104,0.0,0.694006309,0.232693104,158.7213115,21.80327869,82.96174863,2.0,2.0,2.0,0.0,0.0,1.0,0.0,569.8479378,0.0,0.0,,0.0,0.0,0.52190019,0.440526307,0.388081704,0.0,0.010586609,0.0,0.154908517,0.010586609,109.3442623,11.57377049,53.25245902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
0,201808,56.0,0.0,55585.13703,0.023668692,0.110138313,,0.001503145,0.0,0.495000968,0.43552321,0.405325141,0.0,4.653333333,0.001423151,28.90909091,4.653333333,106.7213115,3.967213115,42.07962529,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,10.16393443,10.16393443,10.16393443,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,6.0
0,201809,45.0,0.0,2659.78765,0.046018358,0.004768638,,0.006550017,0.0,0.6155629,0.529130642,0.473724043,0.0,0.103624679,0.004546238,1.08702,0.103624679,108.0655738,9.901639344,55.53629977,4.0,4.0,4.0,1.0,1.0,2.0,0.0,2659.78765,0.046018358,0.033727273,,0.0,0.0,0.448250394,0.448250394,0.448250394,0.0,0.732909091,0.0,0.940318182,0.732909091,9.901639344,9.901639344,9.901639344,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
0,201808,41.0,0.0,404161.5398,0.010455101,0.009912257,,0.0,0.0,0.550828207,0.459554972,0.412225919,0.0,0.948078544,0.0,1.0,0.948078544,119.6393443,2.032786885,65.84918033,2.0,2.0,2.0,1.0,1.0,1.0,0.0,639.0064684,0.0,0.0,,0.0,0.0,0.535345251,0.44734252,0.403675127,0.0,0.030415686,0.0,0.59790625,0.030415686,119.6393443,11.86885246,52.48087432,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0
1,201808,25.0,0.0,0.0,,0.0,,0.0,,0.424427187,0.395531993,0.382547661,0.0,0.0,0.0,1.0,0.0,22.2295082,6.131147541,12.32131148,1.0,1.0,1.0,2.0,4.0,5.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,13.08196721,6.131147541,9.606557377,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0
0,201809,46.0,0.0,1159.366603,0.091696238,0.015130223,,0.0,0.0,0.501850408,0.423952812,0.381169124,0.0,0.165003747,0.0,0.934857143,0.165003747,30.52459016,21.14754098,25.83606557,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1159.366603,0.048970901,0.005390625,,0.0,0.0,0.571502064,0.489236148,0.440906677,0.0,0.110078125,0.0,0.934857143,0.110078125,21.14754098,3.37704918,12.26229508,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0
0,201809,37.0,0.0,20805.64982,0.075979154,0.029347445,,,0.0,0.626382255,0.535376987,0.469485086,0.0,0.386256539,,0.727047066,0.386256539,116.5245902,1.049180328,69.20655738,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4032.819694,0.078991323,0.009646766,,,0.0,0.466003951,0.402755171,0.359699351,0.0,0.122124378,,0.421360413,0.122124378,111.9672131,53.70491803,82.83606557,1.0,1.0,1.0,0.0,0.0,0.0,15.0,16.0,16.0
0,201809,30.0,0.0,7469.764408,0.025964604,0.011466019,,0.0,0.0,0.362447517,0.335629309,0.331380766,0.0,0.441601942,0.0,1.19955,0.441601942,61.21311475,10.55737705,30.68852459,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,10.55737705,10.55737705,10.55737705,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0
0,201809,35.0,135.6797168,20536.03569,0.096651008,0.200963455,14.62877872,0.01503,0.006606909,0.618616271,0.524502385,0.457407698,0.013737542,2.079269103,0.005245854,8.438818565,2.079269103,58.45901639,12.78688525,34.54800937,3.0,3.0,3.0,0.0,1.0,2.0,0.0,4026.09462,0.067644662,0.023152022,,0.047928567,0.0,0.658290735,0.634481946,0.654535167,0.0,0.342259414,0.027673878,1.0154,0.342259414,60.8852459,10.36065574,28.01092896,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0
0,201809,51.0,0.0,1298.205644,0.21323901,0.00901228,,,0.0,0.523280123,0.448360248,0.397544333,0.0,0.042263748,,0.906131579,0.042263748,510.3934426,133.4098361,247.4491803,1.0,1.0,1.0,0.0,0.0,0.0,0.0,535.1244338,0.259577076,0.001479993,,,0.0,0.56087456,0.479909725,0.424523992,0.0,0.005701555,,0.312965,0.005701555,241.3114754,5.409836066,100.4983607,1.0,1.0,1.0,2.0,2.0,2.0,6.0,7.0,9.0
0,201809,30.0,0.0,7931.049733,0.027851815,0.020202929,,0.0,0.0,0.536066358,0.460149679,0.460149679,0.0,0.725372061,0.0,1.0,0.725372061,18.72131148,7.213114754,12.83060109,1.0,1.0,1.0,1.0,2.0,3.0,0.0,4687.445559,0.020870477,0.017354651,,0.0,0.0,0.545467126,0.453985921,0.453985921,0.0,0.831540698,0.0,0.774611111,0.831540698,18.72131148,7.213114754,12.96721311,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,6.0
0,201808,40.0,8172.688127,68251.48276,0.122830896,0.160303513,1.025781313,0.122703798,0.119743745,4.189515059,3.587545455,3.322230542,0.15627455,1.305074853,0.105333523,1.0,1.305074853,83.83606557,2.229508197,41.54098361,9.0,9.0,9.0,1.0,4.0,4.0,0.0,0.0,,0.0,,,,5.93366104,5.93366104,5.93366104,0.0,0.0,,1.57875,0.0,62.95081967,27.1147541,45.03278689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
0,201808,56.0,0.0,72791.05296,0.0328921,0.093521011,,0.0,0.0,0.500450889,0.450871415,0.415574731,0.0,2.843266668,0.0,2.971542857,2.843266668,133.7377049,2.885245902,50.75409836,1.0,1.0,1.0,3.0,3.0,3.0,0.0,12180.7745,0.055690138,0.01904211,,0.005572442,0.0,0.563310116,0.51477725,0.461742046,0.0,0.341929662,0.003082825,1.0152,0.341929662,133.7377049,1.508196721,53.23934426,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0
1,201808,26.0,0.0,4283.98946,0.130973928,0.098866279,,0.0,0.0,0.644596208,0.644596208,0.644596208,0.0,0.754854651,0.0,0.3976,0.754854651,22.75409836,2.098360656,9.737704918,1.0,1.0,1.0,4.0,4.0,5.0,,970.8968296,0.02548853,0.015957447,,,,0.690756929,0.690756929,0.690756929,,0.62606383,,1.0,0.62606383,3.967213115,3.967213115,3.967213115,1.0,1.0,1.0,1.0,1.0,1.0,7.0,9.0,11.0
0,201808,49.0,0.0,1601.701032,0.015810685,0.000722,,,0.0,0.536831108,0.477409511,0.459048582,0.0,0.045646011,,0.915026667,0.045646011,86.81967213,11.01639344,33.87540984,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1576.377042,0.0,0.0,,,0.0,0.575335995,0.563720504,0.539690052,0.0,0.03044757,,0.695826667,0.03044757,86.81967213,11.01639344,47.34972678,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0
0,201808,46.0,0.0,29293.19553,0.029628168,0.092225342,,0.0,0.0,0.526733704,0.475028295,0.433479619,0.0,3.112758863,0.0,7.51073913,3.112758863,164.8852459,6.360655738,52.4852459,1.0,1.0,1.0,2.0,3.0,3.0,0.0,2992.492373,0.025553287,0.006910448,,0.0,0.0,0.517278954,0.540265671,0.540265671,0.0,0.270432836,0.0,0.784304348,0.270432836,13.93442623,1.573770492,7.355191257,1.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,5.0
0,201808,37.0,0.0,10165.5064,0.022981407,0.00430701,,0.007168067,0.0,0.514393581,0.437952234,0.397549806,0.0,0.187412809,0.002051459,0.330778281,0.187412809,165.0819672,23.96721311,111.0901639,1.0,1.0,2.0,0.0,0.0,1.0,0.0,8358.852316,0.001245232,0.000118,,0.0,0.0,0.575588986,0.502498536,0.464043714,0.0,0.094796702,0.0,0.269375566,0.094796702,111.5081967,12.16393443,70.79016393,1.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0
0,201808,40.0,0.0,30449.9127,0.039529226,0.032169442,,0.0015653,0.0,0.552359514,0.483699916,0.437870643,0.0,0.813814118,0.001160292,1.0,0.813814118,116.1639344,0.885245902,41.49726776,2.0,2.0,2.0,1.0,2.0,3.0,0.0,2277.139402,0.018984132,0.008061538,,0.0,0.0,0.529097783,0.474250689,0.437453335,0.0,0.424646154,0.0,0.756904762,0.424646154,37.60655738,21.86885246,29.73770492,1.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,6.0
1,201808,44.0,531.7248057,71748.03837,0.040435141,0.028153793,5.456096804,0.023936534,0.007411001,0.519120351,0.456417571,0.418599913,0.005160061,0.696270443,0.005564155,1.0,0.696270443,48.95081967,1.672131148,21.97449909,1.0,5.0,5.0,3.0,3.0,5.0,0.0,26466.79606,0.038996173,0.035146067,,0.0,0.0,0.471814625,0.427283669,0.396487459,0.0,0.901269663,0.0,0.736538462,0.901269663,28.16393443,8.426229508,18.29508197,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0
0,201808,23.0,0.0,928.3324486,0.015638884,0.012569633,,0.365857143,0.0,2.228217732,2.228217732,2.228217732,0.0,0.803742323,0.258686869,1.0,0.803742323,39.83606557,2.06557377,20.95081967,7.0,7.0,7.0,1.0,1.0,1.0,0.0,928.3324486,0.015638884,0.012571429,,,0.0,0.956435465,0.956435465,0.956435465,0.0,0.803857143,,1.0,0.803857143,2.06557377,2.06557377,2.06557377,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0
0,201808,36.0,0.0,168.2574673,0.245098039,0.02173913,,0.999246988,0.0,0.456449317,0.404273165,0.364904277,0.0,0.088695652,0.56516184,0.115478261,0.088695652,81.86885246,13.31147541,47.59016393,1.0,1.0,1.0,0.0,1.0,1.0,0.0,168.2574673,0.245098039,0.02173913,,0.0,0.0,0.228217732,0.228217732,0.228217732,0.0,0.088695652,0.0,0.088695652,0.088695652,13.31147541,13.31147541,13.31147541,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0
0,201808,55.0,0.0,50148.68386,0.01963854,0.004138587,,,0.0,0.514901956,0.434316268,0.39139074,0.0,0.210738008,,1.0,0.210738008,346.0327869,70.68852459,158.0901639,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1222.358191,0.12643368,0.001348085,,0.0,0.0,0.527881939,0.503843668,0.479264882,0.0,0.010662389,0.0,0.352535,0.010662389,334.6885246,2.68852459,84.73770492,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0
1,201809,31.0,0.0,234574.1492,0.017764803,0.018559668,,0.00105158,0.0,0.510346204,0.435937097,0.40232932,0.0,1.044743796,0.000795,1.0,1.044743796,85.47540984,5.737704918,46.32786885,1.0,1.0,1.0,3.0,4.0,4.0,0.0,65740.77629,0.035783721,0.02904641,,0.0,0.0,0.550759439,0.493394674,0.460923157,0.0,0.811721336,0.0,0.548251852,0.811721336,85.47540984,5.737704918,36.42026826,1.0,1.0,1.0,2.0,3.0,3.0,8.0,9.0,12.0
0,201809,67.0,0.0,12810.65501,0.028765261,0.016565731,,0.035977084,0.0,0.523781603,0.457128377,0.430254163,0.0,0.575893648,0.019692317,0.939555556,0.575893648,180.3934426,10.39344262,89.1147541,2.0,2.0,2.0,1.0,1.0,1.0,0.0,6664.576677,0.040847015,0.011822203,,0.019092295,0.0,0.618189363,0.500315922,0.454190541,0.0,0.28942637,0.011712169,0.939555556,0.28942637,135.9016393,2.590163934,50.86885246,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0
0,201809,26.0,0.0,3074.90817,0.084071269,0.045549133,,0.0,0.0,0.539408502,0.475853501,0.421635451,0.0,0.541791908,0.0,0.890375723,0.541791908,13.73770492,13.73770492,13.73770492,1.0,1.0,1.0,0.0,2.0,2.0,0.0,73.32145269,0.0,0.0,,0.0,0.0,0.569098733,0.569098733,0.569098733,0.0,0.012919075,0.0,0.890375723,0.012919075,13.73770492,13.73770492,13.73770492,1.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,5.0
0,201809,56.0,0.0,1885.889902,0.02171647,0.006203474,,0.016350664,0.0,0.559511417,0.474619981,0.448429256,0.0,0.285657568,0.007333007,1.5137,0.285657568,146.6229508,104.6229508,126.0546448,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1885.889902,0.02171647,0.000992,,0.008089822,0.0,0.586013381,0.498524578,0.471270649,0.0,0.04568254,0.003065281,0.423446367,0.04568254,185.5409836,76.62295082,119.4918033,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0
0,201809,62.0,0.0,114340.3313,0.013518223,0.036778478,,,0.0,0.523738864,0.450649192,0.412772731,0.0,2.720659164,,6.387641975,2.720659164,243.1803279,13.80327869,63.74238876,1.0,1.0,1.0,0.0,2.0,4.0,0.0,9465.454166,0.0,0.0,,0.0,0.0,0.535345251,0.476760231,0.436446979,0.0,0.320828238,0.0,0.99408642,0.320828238,243.1803279,12.13114754,89.70491803,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0
1,201809,47.0,0.0,137.9761024,1.0,0.042,,0.0,0.0,0.533007178,0.462832305,0.412889684,0.0,0.042,0.0,0.4887,0.042,304.3606557,2.819672131,103.9234973,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,,0.0,,0.0,,0.637623643,0.637623643,0.637623643,0.0,0.0,0.0,0.4887,0.0,2.819672131,2.819672131,2.819672131,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0
0,201808,24.0,0.0,84164.2425,0.02799406,0.016373855,,0.0,0.0,0.490169623,0.420613182,0.381990164,0.0,0.58490462,0.0,1.0,0.58490462,56.45901639,14.85245902,30.39642325,1.0,1.0,1.0,0.0,2.0,4.0,0.0,9219.237002,0.027614898,0.011882716,,0.0,0.0,0.498606484,0.425576944,0.377254561,0.0,0.430300926,0.0,1.001166667,0.430300926,36.19672131,9.016393443,21.79508197,1.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0
0,201809,39.0,0.0,4511.40895,0.101736339,0.006655308,,0.0,0.0,0.532496536,0.457399742,0.419154882,0.0,0.065417216,0.0,1.0,0.065417216,132.1311475,5.31147541,54.43351548,1.0,1.0,1.0,2.0,4.0,4.0,0.0,4511.40895,0.067483767,0.004975807,,,0.0,0.581073765,0.522079788,0.464570151,0.0,0.073733388,,0.654385965,0.073733388,132.1311475,5.31147541,38.7723133,1.0,1.0,1.0,3.0,6.0,6.0,5.0,5.0,7.0
